pmcid,table_id,table_label,x,y,z
8979908,T2,TABLE 2,-9.0,-12.0,36.0
8979908,T2,TABLE 2,-6.0,36.0,-27.0
8979908,T2,TABLE 2,33.0,-63.0,66.0
8979908,T2,TABLE 2,-6.0,-48.0,-51.0
8979908,T2,TABLE 2,-24.0,-75.0,-39.0
8979908,T2,TABLE 2,30.0,-30.0,-39.0
8979908,T2,TABLE 2,-12.0,36.0,-30.0
8979908,T2,TABLE 2,12.0,-30.0,0.0
9627982,T2a,TABLE 2A,-12.0,45.0,-15.0
9627982,T2a,TABLE 2A,-15.0,54.0,42.0
9627982,T2a,TABLE 2A,15.0,54.0,45.0
9627982,T2b,TABLE 2B,39.0,45.0,39.0
9627982,T3a,TABLE 3A,45.0,-51.0,60.0
9627982,T3a,TABLE 3A,6.0,15.0,72.0
9627982,T3a,TABLE 3A,9.0,54.0,48.0
9627982,T3b,TABLE 3B,39.0,42.0,39.0
9627982,T3b,TABLE 3B,-3.0,42.0,57.0
9627982,T3b,TABLE 3B,36.0,-57.0,66.0
9627982,T3c,TABLE 3C,48.0,30.0,36.0
9627982,T3c,TABLE 3C,15.0,51.0,48.0
9627982,T3c,TABLE 3C,36.0,-51.0,66.0
8203345,tab2,Table 2,-48.0,33.0,18.0
8203345,tab2,Table 2,-9.0,-81.0,42.0
7374605,tbl0010,Table 2,-2,-4,40
7374605,tbl0010,Table 2,2,-10,48
7374605,tbl0010,Table 2,8,-12,70
7374605,tbl0015,Table 3,2,-16,48
7374605,tbl0015,Table 3,6,-8,44
7374605,tbl0020,Table 4,-8,-6,42
7374605,tbl0025,Table 5,2,-10,48
6690512,pone.0221023.t002,Table 2,55.0,-7.0,5.0
6690512,pone.0221023.t002,Table 2,45.0,-28.0,24.0
6690512,pone.0221023.t002,Table 2,38.0,14.0,10.0
6690512,pone.0221023.t002,Table 2,58.0,-28.0,34.0
6690512,pone.0221023.t002,Table 2,-32.0,16.0,6.0
6690512,pone.0221023.t002,Table 2,-13.0,60.0,10.0
6690512,pone.0221023.t002,Table 2,-11.0,18.0,60.0
6690512,pone.0221023.t002,Table 2,-58.0,-10.0,30.0
6690512,pone.0221023.t002,Table 2,53.0,-7.0,30.0
6690512,pone.0221023.t002,Table 2,25.0,53.0,-15.0
6690512,pone.0221023.t002,Table 2,27.0,-42.0,70.0
6690512,pone.0221023.t002,Table 2,2.0,-36.0,36.0
6690512,pone.0221023.t002,Table 2,60.0,-19.0,-22.0
6690512,pone.0221023.t002,Table 2,3.0,-59.0,33.0
6690512,pone.0221023.t002,Table 2,-1.0,-46.0,30.0
6690512,pone.0221023.t002,Table 2,0.0,-47.0,12.0
6690512,pone.0221023.t002,Table 2,-51.0,-59.0,27.0
6690512,pone.0221023.t002,Table 2,-14.0,59.0,20.0
6690512,pone.0221023.t002,Table 2,-25.0,20.0,56.0
6690512,pone.0221023.t002,Table 2,-1.0,-57.0,24.0
6690512,pone.0221023.t002,Table 2,26.0,27.0,49.0
6690512,pone.0221023.t002,Table 2,1.0,-38.0,77.0
6690512,pone.0221023.t002,Table 2,-8.0,-53.0,60.0
6690512,pone.0221023.t002,Table 2,2.0,-36.0,36.0
6690512,pone.0221023.t002,Table 2,48.0,-59.0,41.0
6690512,pone.0221023.t002,Table 2,-6.0,-95.0,19.0
6690512,pone.0221023.t002,Table 2,4.0,-35.0,-15.0
6690512,pone.0221023.t002,Table 2,52.0,7.0,20.0
6690512,pone.0221023.t002,Table 2,23.0,-53.0,57.0
8160303,T3,Table 3,-36.0,51.0,-15.0
8160303,T3,Table 3,18.0,-90.0,-45.0
8160303,T3,Table 3,-15.0,-102.0,-6.0
8160303,T3,Table 3,-30.0,-45.0,39.0
8160303,T3,Table 3,-15.0,-54.0,60.0
8160303,T3,Table 3,36.0,-42.0,36.0
8160303,T3,Table 3,0.0,-75.0,-39.0
8160303,T3,Table 3,-30.0,-99.0,-9.0
8160303,T3,Table 3,30.0,-90.0,-9.0
10050335,T2,TABLE 2,-30.0,48.0,-6.0
10050335,T3,TABLE 3,-36.0,-72.0,-15.0
10050335,T3,TABLE 3,-39.0,33.0,-3.0
10050335,T3,TABLE 3,0.0,-60.0,54.0
10050335,T4,TABLE 4,-30.0,48.0,-6.0
10050335,T4,TABLE 4,-30.0,48.0,-6.0
10050335,T4,TABLE 4,-30.0,48.0,-6.0
10050335,T5,TABLE 5,-36.0,-72.0,-15.0
10050335,T5,TABLE 5,-36.0,-72.0,-15.0
10050335,T5,TABLE 5,-36.0,-72.0,-15.0
10050335,T5,TABLE 5,0.0,-60.0,54.0
10050335,T5,TABLE 5,0.0,-60.0,54.0
10050335,T5,TABLE 5,0.0,-60.0,54.0
6170627,T3,Table 3,24.0,27.0,-18.0
6170627,T3,Table 3,-24.0,-87.0,6.0
6170627,T3,Table 3,33.0,-90.0,-6.0
6194586,Tab2,Table 2,27,-33,75
6194586,Tab2,Table 2,45,-30,63
10347328,t2,Table 2,3.0,-69.0,33.0
10347328,t2,Table 2,48.0,-64.0,27.0
10347328,t2,Table 2,-63.0,-36.0,27.0
10347328,t2,Table 2,-42.0,-72.0,36.0
10347328,t2,Table 2,0.0,-48.0,-39.0
10347328,t2,Table 2,12.0,-18.0,12.0
10347328,t2,Table 2,9.0,-63.0,-33.0
10347328,t3,Table 3,-57.0,-60.0,27.0
10347328,t3,Table 3,-3.0,-45.0,24.0
10347328,t3,Table 3,-33.0,27.0,42.0
10347328,t3,Table 3,42.0,-72.0,-48.0
10347328,t3,Table 3,-63.0,-33.0,-15.0
10347328,t3,Table 3,42.0,-66.0,36.0
10347328,t3,Table 3,-3.0,-57.0,27.0
10347328,t3,Table 3,27.0,30.0,45.0
9400811,T2,TABLE 2,15.0,6.0,-9.0
9400811,T2,TABLE 2,15.0,12.0,-3.0
9400811,T2,TABLE 2,-21.0,0.0,12.0
9400811,T2,TABLE 2,66.0,-15.0,15.0
9400811,T2,TABLE 2,-3.0,-33.0,78.0
9400811,T2,TABLE 2,3.0,3.0,78.0
9400811,T2,TABLE 2,-15.0,-60.0,-36.0
9400811,T2,TABLE 2,6.0,-36.0,72.0
9400811,T2,TABLE 2,-54.0,-3.0,36.0
9400811,T2,TABLE 2,-15.0,-60.0,-36.0
9400811,T2,TABLE 2,12.0,-60.0,-39.0
9400811,T2,TABLE 2,12.0,-60.0,-36.0
10108119,ejn15880-tbl-0003,TABLE 3,-6.0,-88.0,34.0
10108119,ejn15880-tbl-0003,TABLE 3,52.0,-52.0,-34.0
10108119,ejn15880-tbl-0003,TABLE 3,-12.0,-16.0,46.0
10108119,ejn15880-tbl-0003,TABLE 3,4.0,-52.0,-58.0
10108119,ejn15880-tbl-0003,TABLE 3,14.0,-80.0,26.0
10108119,ejn15880-tbl-0003,TABLE 3,-48.0,-12.0,-36.0
10108119,ejn15880-tbl-0003,TABLE 3,-40.0,-14.0,38.0
10108119,ejn15880-tbl-0003,TABLE 3,-8.0,-86.0,-24.0
10108119,ejn15880-tbl-0003,TABLE 3,0.0,-14.0,-24.0
10108119,ejn15880-tbl-0003,TABLE 3,-42.0,-68.0,-48.0
10108119,ejn15880-tbl-0003,TABLE 3,2.0,-4.0,-18.0
10108119,ejn15880-tbl-0003,TABLE 3,24.0,-64.0,-44.0
10108119,ejn15880-tbl-0003,TABLE 3,-14.0,-40.0,56.0
10108119,ejn15880-tbl-0003,TABLE 3,38.0,8.0,-42.0
10108119,ejn15880-tbl-0003,TABLE 3,16.0,0.0,68.0
10108119,ejn15880-tbl-0003,TABLE 3,20.0,-86.0,34.0
10108119,ejn15880-tbl-0003,TABLE 3,-36.0,-12.0,-42.0
10108119,ejn15880-tbl-0003,TABLE 3,30.0,8.0,2.0
10108119,ejn15880-tbl-0003,TABLE 3,-12.0,-16.0,74.0
10108119,ejn15880-tbl-0003,TABLE 3,2.0,20.0,-10.0
10108119,ejn15880-tbl-0003,TABLE 3,14.0,48.0,-10.0
10108119,ejn15880-tbl-0003,TABLE 3,44.0,-10.0,4.0
10108119,ejn15880-tbl-0003,TABLE 3,38.0,-26.0,-16.0
10108119,ejn15880-tbl-0003,TABLE 3,22.0,-40.0,-48.0
10108119,ejn15880-tbl-0003,TABLE 3,-24.0,-40.0,-52.0
10108119,ejn15880-tbl-0003,TABLE 3,-52.0,-48.0,-38.0
10108119,ejn15880-tbl-0003,TABLE 3,36.0,54.0,-6.0
10108119,ejn15880-tbl-0003,TABLE 3,-32.0,-32.0,-8.0
10108119,ejn15880-tbl-0003,TABLE 3,66.0,-42.0,26.0
10108119,ejn15880-tbl-0003,TABLE 3,54.0,-52.0,4.0
10108119,ejn15880-tbl-0003,TABLE 3,28.0,-72.0,-56.0
10108119,ejn15880-tbl-0003,TABLE 3,56.0,-44.0,-20.0
10108119,ejn15880-tbl-0003,TABLE 3,-18.0,-44.0,-42.0
10108119,ejn15880-tbl-0003,TABLE 3,50.0,18.0,-16.0
10108119,ejn15880-tbl-0003,TABLE 3,44.0,-48.0,-12.0
10108119,ejn15880-tbl-0004,TABLE 4,-34.0,-44.0,46.0
10108119,ejn15880-tbl-0004,TABLE 4,36.0,14.0,62.0
10108119,ejn15880-tbl-0004,TABLE 4,-28.0,-86.0,38.0
10108119,ejn15880-tbl-0004,TABLE 4,-62.0,-52.0,30.0
10108119,ejn15880-tbl-0004,TABLE 4,-28.0,-18.0,70.0
10108119,ejn15880-tbl-0004,TABLE 4,-62.0,2.0,18.0
10108119,ejn15880-tbl-0004,TABLE 4,22.0,-46.0,2.0
10108119,ejn15880-tbl-0004,TABLE 4,-34.0,14.0,50.0
10108119,ejn15880-tbl-0004,TABLE 4,-28.0,-42.0,-14.0
10108119,ejn15880-tbl-0004,TABLE 4,30.0,-80.0,34.0
10108119,ejn15880-tbl-0004,TABLE 4,0.0,-26.0,46.0
10108119,ejn15880-tbl-0004,TABLE 4,-44.0,-50.0,18.0
10108119,ejn15880-tbl-0004,TABLE 4,-4.0,-18.0,64.0
10108119,ejn15880-tbl-0004,TABLE 4,2.0,56.0,10.0
10108119,ejn15880-tbl-0004,TABLE 4,-18.0,4.0,-32.0
10108119,ejn15880-tbl-0004,TABLE 4,8.0,-44.0,62.0
10108119,ejn15880-tbl-0004,TABLE 4,56.0,4.0,-38.0
10108119,ejn15880-tbl-0004,TABLE 4,64.0,10.0,12.0
10108119,ejn15880-tbl-0004,TABLE 4,30.0,10.0,-48.0
10108119,ejn15880-tbl-0004,TABLE 4,-6.0,-22.0,78.0
10108119,ejn15880-tbl-0004,TABLE 4,-16.0,-54.0,20.0
10108119,ejn15880-tbl-0004,TABLE 4,48.0,-64.0,30.0
10108119,ejn15880-tbl-0004,TABLE 4,32.0,42.0,18.0
10108119,ejn15880-tbl-0004,TABLE 4,-16.0,-28.0,62.0
10108119,ejn15880-tbl-0004,TABLE 4,-24.0,8.0,70.0
10108119,ejn15880-tbl-0004,TABLE 4,54.0,8.0,70.0
10108119,ejn15880-tbl-0004,TABLE 4,-26.0,-88.0,-28.0
10108119,ejn15880-tbl-0004,TABLE 4,46.0,-6.0,44.0
10108119,ejn15880-tbl-0004,TABLE 4,8.0,-42.0,-16.0
10108119,ejn15880-tbl-0004,TABLE 4,10.0,4.0,40.0
10108119,ejn15880-tbl-0004,TABLE 4,64.0,-34.0,8.0
10108119,ejn15880-tbl-0004,TABLE 4,22.0,-52.0,12.0
10108119,ejn15880-tbl-0004,TABLE 4,0.0,12.0,34.0
10108119,ejn15880-tbl-0004,TABLE 4,28.0,34.0,-22.0
10108119,ejn15880-tbl-0004,TABLE 4,-4.0,12.0,72.0
10108119,ejn15880-tbl-0004,TABLE 4,-24.0,-72.0,24.0
10108119,ejn15880-tbl-0004,TABLE 4,34.0,58.0,-4.0
10108119,ejn15880-tbl-0004,TABLE 4,0.0,48.0,-26.0
10108119,ejn15880-tbl-0005,TABLE 5,-48.0,34.0,-14.0
10108119,ejn15880-tbl-0005,TABLE 5,10.0,-8.0,24.0
10108119,ejn15880-tbl-0005,TABLE 5,6.0,50.0,-6.0
10108119,ejn15880-tbl-0005,TABLE 5,26.0,-14.0,-42.0
10108119,ejn15880-tbl-0005,TABLE 5,12.0,-90.0,-30.0
10108119,ejn15880-tbl-0005,TABLE 5,12.0,14.0,-14.0
6924083,Tab3,Table 3,15,-84,39
6924083,Tab3,Table 3,-24,-60,9
6924083,Tab3,Table 3,15,-51,3
7720576,Tab2,Table 2,-8.0,-23.0,-9.0
7720576,Tab2,Table 2,3.0,-38.0,-44.0
7720576,Tab2,Table 2,33.0,-75.0,27.0
7720576,Tab2,Table 2,21.0,-72.0,36.0
7720576,Tab2,Table 2,-30.0,-81.0,21.0
7720576,Tab2,Table 2,6.0,-33.0,-24.0
6114065,tab2,Table 2,27,-78,-36
6114065,tab2,Table 2,33,-70,-38
6114065,tab2,Table 2,28,-65,-45
6114065,tab2,Table 2,-15,-78,-33
6114065,tab2,Table 2,-20,-74,-34
6114065,tab2,Table 2,-54,-6,27
6114065,tab2,Table 2,-36,-72,39
6114065,tab2,Table 2,-38,-66,43
6114065,tab2,Table 2,-38,-69,41
6114065,tab2,Table 2,-6,30,15
6114065,tab2,Table 2,33,36,30
6114065,tab2,Table 2,-18,39,36
6114065,tab2,Table 2,-30,34,37
6114065,tab3,Table 3,27,-78,-36
6114065,tab3,Table 3,22,-74,-39
6114065,tab3,Table 3,21,-69,-40
6114065,tab3,Table 3,-15,-78,-33
6114065,tab3,Table 3,-20,-73,-34
6114065,tab3,Table 3,-51,-9,27
6114065,tab3,Table 3,-36,-71,42
6114065,tab3,Table 3,-39,-66,42
6114065,tab3,Table 3,30,36,27
6114065,tab3,Table 3,-18,39,36
6114065,tab3,Table 3,-30,34,38
6114065,tab4,Table 4,24,-75,-33
6114065,tab4,Table 4,29,-66,-41
6114065,tab4,Table 4,28,-66,-44
6114065,tab4,Table 4,-51,-6,30
6114065,tab4,Table 4,-45,-54,51
6114065,tab4,Table 4,-3,33,15
6114065,tab4,Table 4,33,36,36
6114065,tab4,Table 4,-24,39,36
9907463,T2,TABLE 2,60.0,-60.0,-15.0
9907463,T2,TABLE 2,45.0,-66.0,24.0
9907463,T2,TABLE 2,-24.0,57.0,27.0
9907463,T2,TABLE 2,12.0,-9.0,54.0
9907463,T2,TABLE 2,-18.0,15.0,-6.0
9907463,T2,TABLE 2,15.0,3.0,-6.0
9907463,T2,TABLE 2,-57.0,-63.0,33.0
9907463,T2,TABLE 2,-3.0,-78.0,42.0
9907463,T2,TABLE 2,-12.0,-33.0,42.0
9907463,T2,TABLE 2,-39.0,-9.0,12.0
9907463,T2,TABLE 2,45.0,-30.0,18.0
9907463,T3,TABLE 3,-48.0,45.0,3.0
9907463,T3,TABLE 3,45.0,-54.0,51.0
9907463,T3,TABLE 3,30.0,-81.0,-12.0
9907463,T3,TABLE 3,3.0,39.0,3.0
9907463,T3,TABLE 3,30.0,-75.0,51.0
6472252,T1,Table 1,3,18,42
6472252,T1,Table 1,51,-45,48
6472252,T1,Table 1,9,-66,54
6472252,T1,Table 1,-39,-12,54
6472252,T1,Table 1,51,-6,33
6472252,T1,Table 1,-6,-33,75
6472252,T1,Table 1,48,-30,51
6472252,T1,Table 1,-24,21,45
6472252,T1,Table 1,45,21,27
6472252,T1,Table 1,-36,-75,33
6472252,T1,Table 1,21,15,51
6472252,T1,Table 1,57,-54,15
6472252,T1,Table 1,-6,-48,0
6472252,T1,Table 1,6,-51,-45
6472252,T2,Table 2,-12,-3,30
6472252,T2,Table 2,30,-39,18
6472252,T2,Table 2,-36,-66,51
6472252,T2,Table 2,-6,21,15
6472252,T2,Table 2,-9,66,9
6472252,T3,Table 3,-9,-39,72
6472252,T3,Table 3,18,-48,66
6472252,T3,Table 3,60,-33,24
6472252,T3,Table 3,-60,-39,24
6472252,T3,Table 3,-27,-18,0
6472252,T3,Table 3,15,6,-3
6472252,T3,Table 3,9,-12,12
6472252,T3,Table 3,-3,3,48
6472252,T3,Table 3,-54,-6,18
6472252,T3,Table 3,33,-9,6
6472252,T3,Table 3,-48,-21,9
6472252,T3,Table 3,0,-45,-12
6819316,T2,TABLE 2,34,30,28
6819316,T2,TABLE 2,-46,10,32
6819316,T3,TABLE 3,46,22,32
6819316,T3,TABLE 3,42,2,32
6819316,T4,TABLE 4,52,-28,26
6819316,T4,TABLE 4,52,-32,8
7489040,Tab2,Table 2,36.0,-15.0,69.0
7489040,Tab2,Table 2,-27.0,-33.0,75.0
7489040,Tab2,Table 2,-3.0,-39.0,45.0
7489040,Tab3,Table 3,-51.0,-6.0,-12.0
7489040,Tab3,Table 3,33.0,0.0,-3.0
7489040,Tab3,Table 3,21.0,-60.0,21.0
7489040,Tab3,Table 3,-15.0,-60.0,27.0
7489040,Tab3,Table 3,-48.0,12.0,0.0
7489040,Tab3,Table 3,9.0,-29.0,69.0
7489040,Tab3,Table 3,-15.0,-66.0,24.0
7489040,Tab3,Table 3,21.0,-60.0,21.0
7489040,Tab3,Table 3,27.0,18.0,6.0
6668217,T2,TABLE 2,-6,-40,16
6668217,T2,TABLE 2,-32,50,10
6668217,T2,TABLE 2,28,48,6
6668217,T2,TABLE 2,-34,-58,48
6668217,T2,TABLE 2,46,-68,10
6668217,T2,TABLE 2,-44,-72,22
6668217,T2,TABLE 2,4,-46,30
9772282,T2,Table 2,-50,-40,44
9772282,T2,Table 2,33,-27,65
9772282,T2,Table 2,-17,-84,-33
9374887,hbm25945-tbl-0004,TABLE 4,24.0,-78.0,-26.0
9374887,hbm25945-tbl-0004,TABLE 4,-2.0,-82.0,-30.0
9374887,hbm25945-tbl-0004,TABLE 4,-18.0,-84.0,-32.0
9374887,hbm25945-tbl-0004,TABLE 4,-42.0,-54.0,40.0
9374887,hbm25945-tbl-0004,TABLE 4,-14.0,-64.0,34.0
9374887,hbm25945-tbl-0004,TABLE 4,-32.0,-44.0,18.0
9374887,hbm25945-tbl-0004,TABLE 4,4.0,-26.0,26.0
9374887,hbm25945-tbl-0004,TABLE 4,-24.0,-44.0,8.0
9374887,hbm25945-tbl-0004,TABLE 4,-32.0,-42.0,30.0
9374887,hbm25945-tbl-0004,TABLE 4,-36.0,-52.0,26.0
9374887,hbm25945-tbl-0004,TABLE 4,-16.0,-66.0,38.0
6423170,T2,Table 2,-7.0,20.0,55.0
6423170,T2,Table 2,-30.0,56.0,-6.0
6423170,T2,Table 2,-39.0,-16.0,61.0
6423170,T2,Table 2,36.0,-15.0,-21.0
6423170,T2,Table 2,48.0,38.0,14.0
6423170,T2,Table 2,12.0,41.0,52.0
6423170,T2,Table 2,13.0,-70.0,38.0
6423170,T2,Table 2,12.0,44.0,8.0
6423170,T2,Table 2,4.0,-36.0,53.0
6423170,T2,Table 2,-7.0,20.0,55.0
6423170,T2,Table 2,-3.0,-23.0,-1.0
6423170,T2,Table 2,5.0,-1.0,53.0
6423170,T2,Table 2,-2.0,-26.0,-5.0
6423170,T2,Table 2,-49.0,31.0,7.0
6423170,T2,Table 2,-12.0,-63.0,61.0
6423170,T3,Table 3,42.0,36.0,16.0
6423170,T3,Table 3,42.0,53.0,20.0
6423170,T3,Table 3,-29.0,-18.0,67.0
6423170,T3,Table 3,11.0,-95.0,-6.0
6423170,T3,Table 3,-3.0,-3.0,-5.0
6423170,T3,Table 3,62.0,-35.0,2.0
6423170,T3,Table 3,34.0,-71.0,-38.0
6423170,T3,Table 3,-67.0,-22.0,7.0
6423170,T3,Table 3,-33.0,-61.0,57.0
6423170,T3,Table 3,3.0,-35.0,62.0
6423170,T3,Table 3,3.0,-34.0,53.0
6423170,T3,Table 3,-51.0,30.0,7.0
6423170,T3,Table 3,15.0,-87.0,-34.0
9877515,tab3,Table 3,48,30,6
9877515,tab3,Table 3,-43,-60,-36
9877515,tab3,Table 3,42,27,24
9877515,tab3,Table 3,-42,21,-12
9877515,tab3,Table 3,12,-12,3
6820158,T4,Table 4,-25,-16,-22
6820158,T4,Table 4,37,-27,-11
6820158,T4,Table 4,31,-13,-17
6820158,T4,Table 4,-25,-16,-22
6820158,T4,Table 4,37,-27,-11
6820158,T4,Table 4,19,-28,5
6820158,T4,Table 4,-2,-39,40
6820158,T4,Table 4,32,-15,-16
6820158,T4,Table 4,-27,-15,-20
6820158,T4,Table 4,6,-12,7
6820158,T4,Table 4,32,-15,-16
6820158,T4,Table 4,-1,-38,38
8551919,T2,TABLE 2,-45.0,12.0,24.0
8551919,T2,TABLE 2,3.0,-72.0,45.0
8551919,T2,TABLE 2,6.0,30.0,27.0
8551919,T2,TABLE 2,6.0,-27.0,42.0
8551919,T2,TABLE 2,-6.0,-3.0,42.0
8551919,T2,TABLE 2,-6.0,24.0,57.0
8551919,T3,TABLE 3,9.0,42.0,21.0
8551919,T3,TABLE 3,-48.0,15.0,30.0
8551919,T3,TABLE 3,12.0,-90.0,21.0
8551919,T3,TABLE 3,3.0,3.0,48.0
8551919,T3,TABLE 3,-12.0,18.0,63.0
8859259,T2,Table 2,0.0,51.0,-6.0
8859259,T2,Table 2,9.0,42.0,-3.0
8859259,T2,Table 2,-12.0,36.0,51.0
8859259,T2,Table 2,9.0,-66.0,33.0
8859259,T2,Table 2,15.0,39.0,48.0
8859259,T2,Table 2,-15.0,-36.0,-3.0
8859259,T2,Table 2,-18.0,-33.0,-12.0
8859259,T2,Table 2,-6.0,15.0,54.0
8859259,T2,Table 2,9.0,6.0,69.0
8859259,T2,Table 2,-45.0,18.0,-9.0
8859259,T2,Table 2,-30.0,54.0,27.0
8859259,T2,Table 2,46.0,18.0,-6.0
8859259,T2,Table 2,0.0,48.0,-9.0
8859259,T2,Table 2,-6.0,12.0,54.0
8859259,T2,Table 2,21.0,45.0,21.0
8859259,T2,Table 2,36.0,39.0,27.0
8859259,T2,Table 2,-36.0,39.0,27.0
8859259,T2,Table 2,12.0,36.0,24.0
8859259,T2,Table 2,-36.0,12.0,-9.0
8859259,T2,Table 2,0.0,57.0,0.0
8859259,T2,Table 2,9.0,42.0,-3.0
8859259,T2,Table 2,-9.0,39.0,48.0
8859259,T2,Table 2,15.0,39.0,48.0
8859259,T2,Table 2,-6.0,3.0,69.0
8859259,T2,Table 2,6.0,3.0,69.0
8859259,T2,Table 2,-39.0,18.0,-9.0
8859259,T2,Table 2,39.0,9.0,-3.0
8859259,T2,Table 2,-9.0,36.0,21.0
8859259,T2,Table 2,6.0,30.0,24.0
8859259,T2,Table 2,-24.0,48.0,27.0
8859259,T2,Table 2,21.0,9.0,57.0
8859259,T2,Table 2,-18.0,3.0,63.0
8859259,T3,Table 3,-12.0,36.0,51.0
8859259,T3,Table 3,-9.0,39.0,48.0
8859259,T3,Table 3,3.0,45.0,45.0
8859259,T3,Table 3,15.0,39.0,48.0
8859259,T3,Table 3,-6.0,15.0,54.0
8859259,T3,Table 3,-48.0,18.0,-12.0
8859259,T3,Table 3,21.0,45.0,21.0
8859259,T3,Table 3,-36.0,12.0,-6.0
8859259,T3,Table 3,39.0,9.0,-3.0
8859259,T3,Table 3,-27.0,39.0,24.0
8859259,T3,Table 3,-12.0,33.0,24.0
8859259,T3,Table 3,15.0,27.0,30.0
8859259,T3,Table 3,-39.0,18.0,-9.0
8859259,T3,Table 3,-6.0,30.0,30.0
8859259,T3,Table 3,-6.0,15.0,54.0
8859259,T3,Table 3,39.0,9.0,-3.0
8859259,T3,Table 3,-24.0,48.0,27.0
8859259,T3,Table 3,-3.0,45.0,-3.0
8859259,T3,Table 3,9.0,42.0,-3.0
8859259,T3,Table 3,12.0,-63.0,27.0
8859259,T3,Table 3,-9.0,-63.0,30.0
8859259,T3,Table 3,0.0,48.0,-6.0
8859259,T3,Table 3,9.0,42.0,-3.0
8859259,T3,Table 3,9.0,-66.0,33.0
8859259,T3,Table 3,-15.0,-36.0,-3.0
8859259,T3,Table 3,-6.0,-66.0,33.0
8859259,T3,Table 3,-36.0,39.0,27.0
8859259,T3,Table 3,-36.0,42.0,15.0
8859259,T3,Table 3,24.0,42.0,21.0
8859259,T3,Table 3,36.0,39.0,27.0
8859259,T3,Table 3,6.0,3.0,54.0
8859259,T3,Table 3,-3.0,3.0,54.0
8859259,T3,Table 3,-24.0,6.0,63.0
8859259,T3,Table 3,-6.0,3.0,69.0
8859259,T3,Table 3,6.0,3.0,69.0
8859259,T3,Table 3,-21.0,6.0,63.0
8859259,T5,Table 5,3.0,60.0,3.0
8859259,T5,Table 5,-3.0,54.0,21.0
8859259,T5,Table 5,-12.0,48.0,6.0
8859259,T5,Table 5,-6.0,39.0,0.0
8859259,T5,Table 5,3.0,42.0,-3.0
8859259,T5,Table 5,3.0,-54.0,24.0
8859259,T5,Table 5,24.0,39.0,24.0
8859259,T5,Table 5,27.0,39.0,30.0
8859259,T5,Table 5,9.0,33.0,30.0
8859259,T5,Table 5,0.0,24.0,42.0
8859259,T5,Table 5,-12.0,18.0,45.0
6929567,t2-medscimonit-25-9585,Table 2,-1.0,60.0,33.0
6929567,t2-medscimonit-25-9585,Table 2,3.0,-21.0,51.0
6929567,t2-medscimonit-25-9585,Table 2,3.0,54.0,30.0
6929567,t3-medscimonit-25-9585,Table 3,-1.0,51.0,3.0
6929567,t3-medscimonit-25-9585,Table 3,6.0,-75.0,45.0
6929567,t3-medscimonit-25-9585,Table 3,1.0,-24.0,36.0
6929567,t3-medscimonit-25-9585,Table 3,-6.0,-9.0,36.0
6389716,T2,Table 2,-37,-29,-26
6389716,T2,Table 2,20,-29,60
6389716,T2,Table 2,-21,-31,61
6389716,T2,Table 2,38,-17,45
6389716,T2,Table 2,-28,-79,19
6389716,T2,Table 2,-22,7,-5
6389716,T2,Table 2,-31,-11,0
6389716,T2,Table 2,22,-58,-23
9775154,brainsci-12-01658-t002,Table 2,-3.0,-51.0,-48.0
9775154,brainsci-12-01658-t002,Table 2,39.0,-12.0,-29.0
9775154,brainsci-12-01658-t002,Table 2,15.0,48.0,51.0
9775154,brainsci-12-01658-t002,Table 2,-45.0,36.0,-12.0
9775154,brainsci-12-01658-t002,Table 2,-63.0,-33.0,15.0
9775154,brainsci-12-01658-t003,Table 3,21.0,-63.0,42.0
9775154,brainsci-12-01658-t003,Table 3,-9.0,-39.0,-12.0
9775154,brainsci-12-01658-t003,Table 3,-36.0,-69.0,-54.0
9775154,brainsci-12-01658-t003,Table 3,3.0,-75.0,-33.0
8025655,cns13621-tbl-0002,TABLE 2,30.0,18.0,-27.0
8025655,cns13621-tbl-0002,TABLE 2,42.0,-21.0,-3.0
8025655,cns13621-tbl-0002,TABLE 2,27.0,54.0,30.0
8025655,cns13621-tbl-0002,TABLE 2,42.0,-21.0,-3.0
8025655,cns13621-tbl-0002,TABLE 2,9.0,-78.0,45.0
8025655,cns13621-tbl-0002,TABLE 2,-3.0,15.0,66.0
8025655,cns13621-tbl-0002,TABLE 2,57.0,27.0,27.0
8025655,cns13621-tbl-0002,TABLE 2,63.0,-18.0,33.0
8025655,cns13621-tbl-0002,TABLE 2,-30.0,-36.0,36.0
8025655,cns13621-tbl-0002,TABLE 2,6.0,42.0,3.0
8025655,cns13621-tbl-0003,TABLE 3,-60.0,-51.0,39.0
8025655,cns13621-tbl-0003,TABLE 3,45.0,-87.0,-6.0
8025655,cns13621-tbl-0003,TABLE 3,-27.0,-63.0,57.0
8025655,cns13621-tbl-0003,TABLE 3,-42.0,-45.0,24.0
8025655,cns13621-tbl-0003,TABLE 3,-30.0,-45.0,30.0
8025655,cns13621-tbl-0003,TABLE 3,-48.0,-60.0,6.0
8025655,cns13621-tbl-0003,TABLE 3,33.0,-36.0,30.0
8025655,cns13621-tbl-0003,TABLE 3,60.0,-36.0,45.0
8025655,cns13621-tbl-0003,TABLE 3,-42.0,-51.0,21.0
8025655,cns13621-tbl-0003,TABLE 3,-33.0,-45.0,33.0
8025655,cns13621-tbl-0003,TABLE 3,-12.0,36.0,0.0
